Tx,Ty,Tz,Roll,Pitch,Yaw,L0,L1,L2,L3
1753458782.7808294,3.266325844893027,-0.6950420900021488,-1.1030286278878765,0.0,0.0,0.0,2.6831347391484908,2.6678382602188706,2.6908255281110494,2.638512124234758
1753458783.830762,3.414140055235382,-0.4365587750733386,-1.51336034342433,0.0,0.0,0.0,2.7231325831836757,2.6694499155584746,2.699767197801179,2.69813705869903
1753458784.3819554,2.439526735157383,-0.11978851873857899,-1.0687377200624448,0.0,0.0,0.0,2.7231325831836757,2.669080090446576,2.700176623635474,2.6977306589644776
1753458784.9311872,3.079321013578788,-1.3720261966457081,-2.100494221531285,0.0,0.0,0.0,2.720668800594882,2.663888857175512,2.698544605823864,2.69813705869903
1753458785.4809167,3.615625858743993,-1.1365086085126275,-2.439063503969316,0.0,0.0,0.0,2.719847723271314,2.6646922699965394,2.6977306589644776,2.698544605823864
1753458786.530288,4.485438794297481,-1.07037741951462,-2.4260477835148127,0.0,0.0,0.0,2.738119423795469,2.6726749352329033,2.703028736561287,2.7058924869930068
1753458787.032025,4.687625820976658,-0.8435512141884765,-2.2613053250142916,0.0,0.0,0.0,2.7376608137873024,2.6726749352329033,2.7022132135294203,2.706292251683288
1753458787.8313348,4.751906170390935,-1.4040844765242233,-1.753763519028989,0.0,0.0,0.0,2.737203397302613,2.673481434190201,2.7038444775965362,2.7075267812440127
1753458788.3815868,4.227090001306639,-2.928583936063572,-2.05122510389631,0.0,0.0,0.0,2.7380289563140523,2.673049521612316,2.7038444775965362,2.7075267812440127
1753458789.382254,4.4971621963185235,-2.9288480089742244,-1.1170937461282677,0.0,0.0,0.0,2.740140775884966,2.673481434190201,2.703028736561287,2.698544605823864
1753458789.9320796,4.139117006127755,-3.501905757528073,-0.8217258165752961,0.0,0.0,0.0,2.740140775884966,2.673481434190201,2.703028736561287,2.6989520944670997
1753458790.9796178,3.8577615767444513,-4.004277892986744,-0.6217611842176933,0.0,0.0,0.0,2.735552783399514,2.673481434190201,2.7005823685142465,2.686767163306375
1753458792.285894,3.59745222672146,-3.8767613004225954,-0.5983569476859019,0.0,0.0,0.0,2.735552783399514,2.673481434190201,2.6977306589644776,2.6787046240542636
