Tx,Ty,Tz,Roll,Pitch,Yaw,L0,L1,L2,L3
1768585044.8978758,-1.5,-3.0,-5.5,0,0,0,4.182923822361032,4.186415496509614,4.209849526143881,4.209149725964159
1768585044.9089053,-1.5,-3.0,-5.5,0,0,0,4.182856891079765,4.186392769467856,4.209849526143881,4.209149725964159
1768585045.7861438,-1.5,-4.5,-5.5,0,0,0,4.182633119460249,4.186191439269434,4.210187149584277,4.209689690743293
1768585045.799818,-1.5,-4.5,-5.5,0,0,0,4.182633119460249,4.1862584506027885,4.210187149584277,4.209689690743293
1768585045.811245,-1.5,-4.5,-5.5,0,0,0,4.182633119460249,4.1862584506027885,4.210187149584277,4.209689690743293
1768585045.823261,-1.5,-4.5,-5.5,0,0,0,4.182655524912244,4.1862584506027885,4.210187149584277,4.209647089093966
1768585045.8352058,-1.5,-4.5,-5.5,0,0,0,4.182700045370602,4.1862584506027885,4.210144540383394,4.209647089093966
1768585045.8462346,-1.5,-4.5,-5.5,0,0,0,4.182700045370602,4.1862584506027885,4.210187149584277,4.209714664424599
1768585046.6382136,-1.5,-6.0,-5.5,0,0,0,4.18276726387999,4.1862584506027885,4.21048190542499,4.210051977796594
1768585046.6502764,-1.5,-6.0,-5.5,0,0,0,4.18276726387999,4.1862584506027885,4.210414311619692,4.210076954701834
1768585046.6627362,-1.5,-6.0,-5.5,0,0,0,4.18276726387999,4.1862584506027885,4.210414311619692,4.210051977796594
1768585046.6738415,-1.5,-6.0,-5.5,0,0,0,4.182700045370602,4.1862584506027885,4.210414311619692,4.210051977796594
1768585046.6852014,-1.5,-6.0,-5.5,0,0,0,4.18276726387999,4.1862584506027885,4.21048190542499,4.210119562876709
1768585046.696926,-1.5,-6.0,-5.5,0,0,0,4.18276726387999,4.1862584506027885,4.210414311619692,4.210051977796594
1768585047.522445,0.0,-6.0,-5.5,0,0,0,4.183751574968211,4.185272963491054,4.2103220340090655,4.210187149584277
1768585047.536985,0.0,-6.0,-5.5,0,0,0,4.183751574968211,4.1853402440327425,4.210254444053507,4.210187149584277
1768585047.549898,0.0,-6.0,-5.5,0,0,0,4.183818527724913,4.1853402440327425,4.2103220340090655,4.208879782532356
1768585047.5619066,0.0,-6.0,-5.5,0,0,0,4.183751574968211,4.1852959726712555,4.210254444053507,4.210187149584277
1768585047.5735762,0.0,-6.0,-5.5,0,0,0,4.183751574968211,4.185272963491054,4.210279422760523,4.210187149584277
1768585047.5854568,0.0,-6.0,-5.5,0,0,0,4.183751574968211,4.1853402440327425,4.2103220340090655,4.210187149584277
